525.0,509.1906596707921
231.0,428.5836377484506
343.0,737.0489004296032
560.0,477.09720462578287
308.0,429.2415818014549
280.0,259.0309769908993
1183.0,1006.090961579682
700.0,329.67552137385763
553.0,593.3196518406324
371.0,362.74828604445145
210.0,295.04475974553134
700.0,518.5640982352182
420.0,523.9174171690572
315.0,385.7167057247877
602.0,582.5730824619413
511.0,515.4590815531753
476.0,496.6781339812574
483.0,554.2397282320152
420.0,407.5790795773862
350.0,504.1794542645214
420.0,497.5120864310355
168.0,168.0268250553196
315.0,365.41913651455064
630.0,606.5621037311648
280.0,380.6678058958736
770.0,716.9189918317062
910.0,848.0834793506244
280.0,472.2574282924027
700.0,652.1532700592835
826.0,866.1656401921593
371.0,396.6027309317065
350.0,362.80935627227063
791.0,908.3827407302911
378.0,319.6750180858854
833.0,644.7005077686791
322.0,437.77749935726285
567.0,714.4950393231146
980.0,813.622668164292
350.0,449.66012261744856
630.0,793.8331815711016
525.0,311.3458771729343
385.0,448.9450336785
350.0,367.4512423825401
560.0,698.0505430809434
910.0,818.8428678956527
805.0,613.5301972589835
385.0,249.90907690182934
455.0,461.5959593611009
406.0,500.51511454027434
280.0,269.69734908875853
287.0,448.0053187600472
210.0,244.76694042705617
350.0,510.9435490723148
539.0,635.0976336863944
350.0,444.7395922005612
350.0,698.3751634972555
399.0,387.9630362399284
420.0,320.9920457690537
560.0,474.2849941113117
1050.0,861.6208344983879
385.0,395.68554365168717
350.0,534.6158532814427
455.0,270.6471429184623
280.0,245.03549923668174
574.0,418.3358005246125
1659.0,962.0931818947831
490.0,1026.894936912331
525.0,625.5295110865349
1386.0,1078.3515215675698
980.0,778.3705427699442
889.0,736.3554418801416
385.0,464.379373589756
700.0,922.371841883936
889.0,907.6939916699416
455.0,568.2812682813973
490.0,810.293299139385
1505.0,764.2735890025465
693.0,778.8120714869253
420.0,467.8023882653189
476.0,344.3652902332805
406.0,529.9410320657439
343.0,523.3530023699153
385.0,402.27468222354764
665.0,600.8552791331957
588.0,687.426084114062
1400.0,999.4736327505864
210.0,399.5023749784405
350.0,611.0853021892193
630.0,533.7883807266121
420.0,601.2096671131515
315.0,474.0032983894268
252.0,324.88004998380495
315.0,479.5611319161608
560.0,629.818902795603
539.0,643.3911411352605
910.0,915.5110514708691
434.0,525.8072237675495
350.0,291.2613574501743
252.0,331.6787916028946
336.0,522.0130532520398
973.0,1063.925364321543
532.0,426.10193312223004
574.0,606.207127201554
560.0,417.6524109013259
588.0,882.4794576995637
490.0,552.8302395488357
245.0,199.6071924637382
469.0,260.1108006512252
693.0,565.4361831612287
315.0,244.31143690446487
420.0,379.1791119851516
245.0,381.33577034935416
455.0,288.0829761175349
420.0,492.0220859878587
560.0,738.6299831856611
455.0,440.7023924248979
315.0,541.0553747483225
343.0,429.1737908664301
343.0,400.7956876611686
490.0,652.1332735944668
490.0,413.24195866374424
560.0,470.83792660601523
826.0,994.684259299026
791.0,949.793472315277
693.0,706.1792941770519
700.0,650.6671275864312
791.0,722.8874390211595
560.0,453.82618617187046
672.0,896.5868655573063
630.0,650.1837339833254
581.0,601.0860404347858
560.0,825.7293003637849
294.0,348.63728641073743
350.0,219.7140244865956
175.0,339.16116636786217
315.0,71.10176146690088
840.0,530.3637139649522
840.0,705.5160888941089
420.0,379.3318191784486
196.0,180.10713350000543
693.0,849.6382933506945
665.0,708.4822812613536
1694.0,1222.9750068822195
1050.0,744.6730753628601
1155.0,328.4858205124434
420.0,375.4140927190777
350.0,345.10581230795077
497.0,746.1166656140116
350.0,378.58821767248133
490.0,589.1814541568467
280.0,147.23217940989952
280.0,466.6099550818287
483.0,523.3096376078162
238.0,292.4129770349042
910.0,721.7673447003597
630.0,854.8474063197975
483.0,392.91418749350333
245.0,389.2802055323486
224.0,275.5359168984495
420.0,406.2623596928214
329.0,404.31669939787974
630.0,607.9213313195752
560.0,630.6704978040548
1043.0,857.4363597058339
525.0,396.292912219873
385.0,400.70529414257487
245.0,219.6233781863695
427.0,456.6415392865159
490.0,531.783980441866
427.0,462.86239676855837
1246.0,951.4936866365807
420.0,356.7904354552811
665.0,753.5795350095134
490.0,604.8575436391201
210.0,305.01750726873576
301.0,363.26457254305257
595.0,510.8874525676204
350.0,317.84393117169355
280.0,450.3499299954931
455.0,449.58729905065445
413.0,619.2626738556121
490.0,480.4578087942581
385.0,440.2592633122996
462.0,531.243563002696
469.0,483.3292779179167
700.0,800.9417606139446
700.0,543.5282955776661
336.0,344.74203087825674
350.0,537.217819851437
252.0,269.3066557353064
490.0,644.8276050061105
245.0,288.84821233670607
700.0,600.9156584117477
385.0,481.0490322231299
420.0,344.3344618264366
350.0,335.50191360060353
665.0,621.9088071961024
490.0,494.2521521388892
350.0,854.8508667229592
840.0,678.191606535572
595.0,534.8476736866807
406.0,497.90404377171194
462.0,764.1601814542965
350.0,486.01021113774635
420.0,677.3781766369049
455.0,441.8234639120367
490.0,496.27589491507086
476.0,749.3194732242466
245.0,371.63513265552575
805.0,679.1811632138235
189.0,139.3641122767674
224.0,238.951253437628
469.0,624.7869333001001
1260.0,738.0008288363042
980.0,832.0147865879646
413.0,382.8942821155238
700.0,744.6002441355192
294.0,400.9443478916884
798.0,660.9747912200289
462.0,509.10232234951604
210.0,318.3192090277293
595.0,559.1198630484566
385.0,679.2787782013812
371.0,413.1751568314883
385.0,300.8500309218607
280.0,352.17163561721185
350.0,553.1228932762778
385.0,280.3678532761104
315.0,571.8268134823684
420.0,583.7771311892459
315.0,312.79491433976165
210.0,252.6530937886996
315.0,297.9614448462526
560.0,700.9923702885465
630.0,548.4469550845101
525.0,465.21466100751945
294.0,381.82077238903014
686.0,543.3456625853801
805.0,724.0955393637373
1057.0,999.3122922326011
490.0,481.8201999529679
630.0,819.5604047480033
735.0,758.1760287865721
980.0,862.5840455495812
700.0,426.2138551156866
420.0,717.2007331233983
350.0,347.4522076030702
595.0,468.36962466193324
350.0,352.3397495855502
385.0,358.62873623923633
630.0,380.57999236780705
483.0,708.7480033501492
630.0,380.2803778953979
560.0,629.8826714957531
175.0,342.50137062157097
350.0,562.0889489797969
490.0,417.78460605885493
385.0,441.17213792638074
245.0,290.091924933652
315.0,499.9229912413974
343.0,302.07806657108154
420.0,361.997359891059
357.0,307.5198254910269
350.0,497.45242869164036
357.0,383.57985087371736
560.0,542.132921656909
